Time,Channel A,Channel B
(ms),(mV),(V)

-47.87292544,0.26950310,-1.30722700
-47.87192544,0.26950310,-1.30432800
-47.87092544,0.26919790,-1.30432800
-47.86992544,0.26919790,-1.30432800
-47.86892544,0.26919790,-1.30432800
-47.86792544,0.26919790,-1.30722700
-47.86692544,0.26919790,-1.30722700
-47.86592544,0.26889260,-1.30432800
-47.86492544,0.26889260,-1.30432800
-47.86392544,0.26889260,-1.30722700
-47.86292544,0.26889260,-1.30432800
-47.86192544,0.26889260,-1.30432800
-47.86092544,0.26889260,-1.31012700
-47.85992544,0.26858740,-1.30722700
-47.85892544,0.26858740,-1.30722700
-47.85792544,0.26858740,-1.30722700
-47.85692544,0.26858740,-1.30722700
-47.85592544,0.26858740,-1.30432800
-47.85492544,0.26828220,-1.30432800
-47.85392544,0.26828220,-1.30722700
-47.85292544,0.26828220,-1.30432800
-47.85192544,0.26828220,-1.30432800
-47.85092544,0.26828220,-1.30432800
-47.84992544,0.26828220,-1.30722700
-47.84892544,0.26797700,-1.30432800
-47.84792544,0.26797700,-1.29852900
-47.84692544,0.26797700,-1.30432800
-47.84592544,0.26797700,-1.30722700
-47.84492544,0.26797700,-1.30432800
-47.84392544,0.26767180,-1.30432800
-47.84292544,0.26767180,-1.30722700
-47.84192544,0.26767180,-1.30432800
-47.84092544,0.26767180,-1.30142800
-47.83992544,0.26767180,-1.30432800
-47.83892544,0.26767180,-1.30142800
-47.83792544,0.26736660,-1.30722700
-47.83692544,0.26736660,-1.30432800
-47.83592544,0.26736660,-1.30722700
-47.83492544,0.26736660,-1.30432800
-47.83392544,0.26736660,-1.30142800
-47.83292544,0.26706140,-1.30432800
-47.83192544,0.26706140,-1.30432800
-47.83092544,0.26706140,-1.30432800
-47.82992544,0.26706140,-1.30432800
-47.82892544,0.26706140,-1.30432800
-47.82792544,0.26706140,-1.30142800
-47.82692544,0.26675620,-1.30432800
-47.82592544,0.26675620,-1.30432800
-47.82492544,0.26675620,-1.30432800
-47.82392544,0.26675620,-1.30432800
-47.82292544,0.26675620,-1.30432800
-47.82192544,0.26645100,-1.30142800
-47.82092544,0.26645100,-1.30432800
-47.81992544,0.26645100,-1.30432800
-47.81892544,0.26645100,-1.30432800
-47.81792544,0.26645100,-1.30432800
-47.81692544,0.26645100,-1.30142800
-47.81592544,0.26614580,-1.30432800
-47.81492544,0.26614580,-1.30432800
-47.81392544,0.26614580,-1.30142800
-47.81292544,0.26614580,-1.30142800
-47.81192544,0.26614580,-1.30142800
-47.81092544,0.26584050,-1.30432800
-47.80992544,0.26584050,-1.30432800
-47.80892544,0.26584050,-1.30432800
-47.80792544,0.26584050,-1.30142800
-47.80692544,0.26584050,-1.30432800
-47.80592544,0.26584050,-1.30142800
-47.80492544,0.26553530,-1.30432800
-47.80392544,0.26553530,-1.30142800
-47.80292544,0.26553530,-1.29852900
-47.80192544,0.26553530,-1.29852900
-47.80092544,0.26553530,-1.30432800
-47.79992544,0.26523010,-1.30142800
-47.79892544,0.26523010,-1.30142800
-47.79792544,0.26523010,-1.30142800
-47.79692544,0.26523010,-1.30142800
-47.79592544,0.26523010,-1.30432800
-47.79492544,0.26523010,-1.30432800
-47.79392544,0.26492490,-1.30432800
-47.79292544,0.26492490,-1.30432800
-47.79192544,0.26492490,-1.30142800
-47.79092544,0.26492490,-1.30432800
-47.78992544,0.26492490,-1.30142800
-47.78892544,0.26461970,-1.30142800
-47.78792544,0.26461970,-1.30432800
-47.78692544,0.26461970,-1.30432800
-47.78592544,0.26461970,-1.30432800
-47.78492544,0.26461970,-1.30432800
-47.78392544,0.26461970,-1.30142800
-47.78292544,0.26431450,-1.30142800
-47.78192544,0.26431450,-1.30432800
-47.78092544,0.26431450,-1.30432800
-47.77992544,0.26431450,-1.31882500
-47.77892544,0.26431450,-1.30432800
-47.77792544,0.26431450,-1.30142800
-47.77692544,0.26400930,-1.30432800
-47.77592544,0.26400930,-1.30142800
-47.77492544,0.26400930,-1.29852900
-47.77392544,0.26400930,-1.30142800
-47.77292544,0.26400930,-1.30142800
-47.77192544,0.26370410,-1.30432800
-47.77092544,0.26370410,-1.30142800
-47.76992544,0.26370410,-1.30142800
-47.76892544,0.26370410,-1.30142800
-47.76792544,0.26370410,-1.29852900
-47.76692544,0.26370410,-1.30432800
-47.76592544,0.26339890,-1.30142800
-47.76492544,0.26339890,-1.30142800
-47.76392544,0.26339890,-1.30142800
-47.76292544,0.26339890,-1.30432800
-47.76192544,0.26339890,-1.30142800
-47.76092544,0.26339890,-1.30142800
-47.75992544,0.26309360,-1.30142800
-47.75892544,0.26309360,-1.30142800
-47.75792544,0.26309360,-1.30142800
-47.75692544,0.26309360,-1.29288200
-47.75592544,0.26309360,-1.30142800
-47.75492544,0.26309360,-1.30142800
-47.75392544,0.26278840,-1.30142800
-47.75292544,0.26278840,-1.30142800
-47.75192544,0.26278840,-1.30142800
-47.75092544,0.26278840,-1.30142800
-47.74992544,0.26278840,-1.30142800
-47.74892544,0.26248320,-1.30142800
-47.74792544,0.26248320,-1.29852900
-47.74692544,0.26248320,-1.30142800
-47.74592544,0.26248320,-1.30432800
-47.74492544,0.26248320,-1.30142800
-47.74392544,0.26248320,-1.29852900
-47.74292544,0.26217800,-1.30142800
-47.74192544,0.26217800,-1.30432800
-47.74092544,0.26217800,-1.30142800
-47.73992544,0.26217800,-1.29852900
-47.73892544,0.26217800,-1.30142800
-47.73792544,0.26217800,-1.29852900
-47.73692544,0.26187280,-1.30142800
-47.73592544,0.26187280,-1.30142800
-47.73492544,0.26187280,-1.30142800
-47.73392544,0.26187280,-1.30142800
-47.73292544,0.26187280,-1.30142800
-47.73192544,0.26187280,-1.30142800
-47.73092544,0.26156750,-1.30142800
-47.72992544,0.26156750,-1.30142800
-47.72892544,0.26156750,-1.30142800
-47.72792544,0.26156750,-1.30142800
-47.72692544,0.26156750,-1.30142800
-47.72592544,0.26126230,-1.30142800
-47.72492544,0.26126230,-1.30142800
-47.72392544,0.26126230,-1.30142800
-47.72292544,0.26126230,-1.30432800
-47.72192544,0.26126230,-1.30142800
-47.72092544,0.26126230,-1.30142800
-47.71992544,0.26095710,-1.30142800
-47.71892544,0.26095710,-1.30142800
-47.71792544,0.26095710,-1.30142800
-47.71692544,0.26095710,-1.29852900
-47.71592544,0.26095710,-1.30142800
-47.71492544,0.26095710,-1.30142800
-47.71392544,0.26065190,-1.29852900
-47.71292544,0.26065190,-1.29852900
-47.71192544,0.26065190,-1.29578200
-47.71092544,0.26065190,-1.30142800
-47.70992544,0.26065190,-1.29578200
-47.70892544,0.26065190,-1.29852900
-47.70792544,0.26034670,-1.29852900
-47.70692544,0.26034670,-1.29852900
-47.70592544,0.26034670,-1.29852900
-47.70492544,0.26034670,-1.29852900
